sample_id	md5sum	assembly
SAMEA1401892	602064fcefa178771b50a461d3921fb9	SAMEA1401892.contigs.fa.gz
SAMEA1401895	e7e1796e1ff90d85735e5bb3c400b10a	SAMEA1401895.contigs.fa.gz
SAMEA1401898	347c8420bcd2ca8351ec728c03779419	SAMEA1401898.contigs.fa.gz
SAMEA1401903	62f9d4f724d02a571087506f3d20335c	SAMEA1401903.contigs.fa.gz
SAMEA1401904	c7ca09d48b3f541d63cea7fc3386a181	SAMEA1401904.contigs.fa.gz
SAMEA1401906	eb6c18816876854421e9b9398c1cf6a3	SAMEA1401906.contigs.fa.gz
SAMEA1401910	31d74ada8a52ba2db5dfaba31bf75676	SAMEA1401910.contigs.fa.gz
SAMEA1401911	f4daa3eefef1bd1ec5033e95c0e8be81	SAMEA1401911.contigs.fa.gz
SAMEA1401913	4b51d46e1350d2b48899ed5bba8c2d2a	SAMEA1401913.contigs.fa.gz
SAMEA1401914	eeb7226e8231708bc4317f9cba2514b8	SAMEA1401914.contigs.fa.gz
SAMEA1401915	1ab56698751753ce5997240727900e70	SAMEA1401915.contigs.fa.gz
SAMEA1401917	0cfde45842c1dd56c11dc053842441ef	SAMEA1401917.contigs.fa.gz
SAMEA1401918	13de08de2cd79ff55de62f2754c9ef9b	SAMEA1401918.contigs.fa.gz
SAMEA1401919	fc86139b9a9bbae1bc60c75d2c0daced	SAMEA1401919.contigs.fa.gz
SAMEA1401921	fd8ce4791750676781b7b10c6908fded	SAMEA1401921.contigs.fa.gz
SAMEA1401923	bec0cb2b9195fd700a50a31aa9695403	SAMEA1401923.contigs.fa.gz
SAMEA1401925	d69aacbf555950a028b17e217d9057ce	SAMEA1401925.contigs.fa.gz
SAMEA1401926	f8bd73e0117e103f802c776f0a6016ba	SAMEA1401926.contigs.fa.gz
SAMEA1401930	7775b6297a46314896d47f1238dcb285	SAMEA1401930.contigs.fa.gz
SAMEA1401934	2676a157585dfcc6d08f3d099567fd46	SAMEA1401934.contigs.fa.gz
SAMEA1401939	13d086183b3026402b268e731c01b477	SAMEA1401939.contigs.fa.gz
SAMEA1401941	4c6a4d88dcdbfd69e442d62203210978	SAMEA1401941.contigs.fa.gz
SAMEA1401945	2b30c9b5273965967d729219a9847369	SAMEA1401945.contigs.fa.gz
SAMEA1401946	e530c25d08829aadc41d72048e957935	SAMEA1401946.contigs.fa.gz
SAMEA1401948	48749123e986190f667031886ecceb76	SAMEA1401948.contigs.fa.gz
SAMEA1401949	43b26fa186553feecbf93362665901f6	SAMEA1401949.contigs.fa.gz
SAMEA1401951	01d6e5f1ddd9c33ccc0c3c4a2398874b	SAMEA1401951.contigs.fa.gz
SAMEA1401953	f899235b8671eb60e11f27f70b1bbb87	SAMEA1401953.contigs.fa.gz
SAMEA1401954	88bb6b22d230a8ba633ea943f4e79c6b	SAMEA1401954.contigs.fa.gz
SAMEA1401958	dcfe5ffbe11ba72e05cc8d73665f7ad3	SAMEA1401958.contigs.fa.gz
SAMEA1401965	63a5ad67a2feff216efcd3d2989d95b8	SAMEA1401965.contigs.fa.gz
SAMEA1401968	6141cb4388f5177859e9f3d16c809b8a	SAMEA1401968.contigs.fa.gz
SAMEA1401970	69f789efe95ac93a3dadfd6eecd20331	SAMEA1401970.contigs.fa.gz
SAMEA1401973	b0b60a241de36119aeffa0b2c69e13da	SAMEA1401973.contigs.fa.gz
SAMEA1401985	b61a0ffd2231cceb5a02c515ffd35193	SAMEA1401985.contigs.fa.gz
SAMEA1401994	19163ad98ce2ddd2d86160a53fbfd28a	SAMEA1401994.contigs.fa.gz
SAMEA1402000	bdb2197425ca04d35e41455790775985	SAMEA1402000.contigs.fa.gz
SAMEA1402010	48be16685faeee13ee8c68297aaa34e1	SAMEA1402010.contigs.fa.gz
SAMEA1402033	3e51ad424ac70c4150467de3d31e1467	SAMEA1402033.contigs.fa.gz
SAMEA1402036	38fbb83d40df426b50b454ebf6e56227	SAMEA1402036.contigs.fa.gz
SAMEA1402039	cbdf83b6989c1cd057bdcf653eb409e4	SAMEA1402039.contigs.fa.gz
SAMEA1402040	b2081c168cf720c89a70cc2e93ba8a2d	SAMEA1402040.contigs.fa.gz
SAMEA1402043	731f2efcb0b22c60cbd37c7cd02b20a2	SAMEA1402043.contigs.fa.gz
SAMEA1402047	d4409ef9874680ef80c162c5e1dd801f	SAMEA1402047.contigs.fa.gz
SAMEA1402052	2e78fefaaeaad7cf3765f2a7e54bcb23	SAMEA1402052.contigs.fa.gz
SAMEA1402056	821d6acbf11bac99abba499d0bab8cdd	SAMEA1402056.contigs.fa.gz
SAMEA1402061	bedebc52544300b7cf21e0f2112ce2ac	SAMEA1402061.contigs.fa.gz
SAMEA1402063	5b53ac0bb3e8106e059aa0e6fb4cf9bb	SAMEA1402063.contigs.fa.gz
SAMEA1402065	10d5eacf2f9e6f7bbff2fd8442f9784a	SAMEA1402065.contigs.fa.gz
SAMEA1402069	446dbcfe25587bc73b93ea1850fe308b	SAMEA1402069.contigs.fa.gz
SAMEA1402071	55c6504227ef8f991d5ffbbfa232f5b9	SAMEA1402071.contigs.fa.gz
SAMEA1402074	65d2d3f49c11aba198f110236da983e6	SAMEA1402074.contigs.fa.gz
SAMEA1402078	d977afb1eec88839aaaf05feacf92864	SAMEA1402078.contigs.fa.gz
SAMEA1402080	baaae4c4d5c89d9c82cedebd1055da9d	SAMEA1402080.contigs.fa.gz
SAMEA1402081	d60b1d19e18c26d9b204127a1ce55210	SAMEA1402081.contigs.fa.gz
SAMEA1402083	6f7a063a4a7bd836b1cad9ea400b92d9	SAMEA1402083.contigs.fa.gz
SAMEA1402085	ebb38f2f1e0a3bcea7a21aab861bece1	SAMEA1402085.contigs.fa.gz
SAMEA1402087	f81546d89156c9b5d26058e257ea105d	SAMEA1402087.contigs.fa.gz
SAMEA1402091	82eef0d202cf16f4417407dc746be2d6	SAMEA1402091.contigs.fa.gz
SAMEA1402092	f5dd766347cf045c648829d8489f3fee	SAMEA1402092.contigs.fa.gz
SAMEA1402101	ef9cd887b4e31cb24ee3d52f53867081	SAMEA1402101.contigs.fa.gz
SAMEA1402102	e9a133f25c59ad3ee1ad0a6dd552acdb	SAMEA1402102.contigs.fa.gz
SAMEA1402106	0244fcf84afd49b53fe65e1d90e4ae69	SAMEA1402106.contigs.fa.gz
SAMEA1402119	2a8aae5edd787d3fa4385da9654df092	SAMEA1402119.contigs.fa.gz
SAMEA1402124	485d1894afd0f4109d49fd9107edcd05	SAMEA1402124.contigs.fa.gz
SAMEA1402125	1381ef4275bea26e09698a999f3de687	SAMEA1402125.contigs.fa.gz
SAMEA1402141	957e8ae9509d711a864e7eeba1f1eae4	SAMEA1402141.contigs.fa.gz
SAMEA1402148	224ae9fb3a111ce2c63ac82d95b5a002	SAMEA1402148.contigs.fa.gz
SAMEA1402156	1cfa694c94e83feed7515c0d13fb713a	SAMEA1402156.contigs.fa.gz
SAMEA1402164	1f856a132dbbce67b4659735cdbeba5b	SAMEA1402164.contigs.fa.gz
SAMEA1402168	0b3df01ff81f5d6fb10c72fbcb47fbc8	SAMEA1402168.contigs.fa.gz
SAMEA1402173	412ad06060cc30a92e490148b37e0318	SAMEA1402173.contigs.fa.gz
SAMEA1402177	ec049b38b6ea103f9aeaa72a364d09bd	SAMEA1402177.contigs.fa.gz
SAMEA1402181	24aebf3dbf9c156ee1a4db52ed4b28a5	SAMEA1402181.contigs.fa.gz
SAMEA1402183	16aa65a8a96d9261e2d7961dc3fbe89f	SAMEA1402183.contigs.fa.gz
SAMEA1402186	e22a4a27bcd39d6599f5bf6d28522cd3	SAMEA1402186.contigs.fa.gz
SAMEA1402188	4a7a0be2e889990611fe272727b461e8	SAMEA1402188.contigs.fa.gz
SAMEA1402191	21990149a15838938b50d24cb4b067e3	SAMEA1402191.contigs.fa.gz
SAMEA1402193	86295967800be267d02c12585cb12c15	SAMEA1402193.contigs.fa.gz
SAMEA1402197	f731a785177f5265fac6be8171fe433b	SAMEA1402197.contigs.fa.gz
SAMEA1402199	0ee57ad8360086c98704e49131a7cba4	SAMEA1402199.contigs.fa.gz
SAMEA1402202	3375187a94f2cff53ae839da04dfd8b3	SAMEA1402202.contigs.fa.gz
SAMEA1402207	2107c5798d3bb234cc966d7ee0e87cd7	SAMEA1402207.contigs.fa.gz
SAMEA1402208	2f1f19cb62cb3522b4b2653075997420	SAMEA1402208.contigs.fa.gz
SAMEA1402212	a49ec04aab5395eb80a260c54ba89483	SAMEA1402212.contigs.fa.gz
SAMEA1402215	c9309e73cac55e11537c579ad10077ba	SAMEA1402215.contigs.fa.gz
SAMEA1402224	490b88fc0fec1024e7ffa4783e9ea4ba	SAMEA1402224.contigs.fa.gz
SAMEA1692062	f82fea4fdf80970afac17b2c7abd67d4	SAMEA1692062.contigs.fa.gz
SAMEA1692066	d2544fb96ff8fe4982e5f34744f0d6a5	SAMEA1692066.contigs.fa.gz
SAMEA1692075	0bc35c8fb13f4ee8a0757ffad24d1cdc	SAMEA1692075.contigs.fa.gz
SAMEA1692122	7835ff94930c7ada80f0b62af23187c5	SAMEA1692122.contigs.fa.gz
SAMEA1692124	9a5150bd6cb2ea78ae213721dd413470	SAMEA1692124.contigs.fa.gz
SAMEA1692132	2f4f222d591578105da5bef42e546f0e	SAMEA1692132.contigs.fa.gz
SAMEA1692135	13d7d363f2649aecd9ae70be844a4f5f	SAMEA1692135.contigs.fa.gz
SAMEA1692144	09ce9d26c415e133bad7c82382c54ace	SAMEA1692144.contigs.fa.gz
SAMEA1692155	e5f1a6bb461f76e7c903e010acd01dc2	SAMEA1692155.contigs.fa.gz
SAMEA1964882	d2ad168a9ee16931f494b36a07efddc2	SAMEA1964882.contigs.fa.gz
SAMEA2060824	87585010d554bc749af4c19c64d72fc8	SAMEA2060824.contigs.fa.gz
SAMEA2067360	fdb5b6a36eae8c4a8e74941360a5cd5b	SAMEA2067360.contigs.fa.gz
SAMEA2067364	9dc71adf4db15c19a4c105faf77687a3	SAMEA2067364.contigs.fa.gz
SAMEA2073885	890dbab6bfe6679ab2555ecc3de6eb91	SAMEA2073885.contigs.fa.gz
SAMEA2074732	8d2a142819f77bc2cefcf4962e2bb04c	SAMEA2074732.contigs.fa.gz
SAMEA2145185	cf66ad01e8cd6b71b92603a6a5928053	SAMEA2145185.contigs.fa.gz
SAMEA2150345	7d12793a795aa4ec8ee953aa6dd7059b	SAMEA2150345.contigs.fa.gz
SAMEA2151792	8c3e6d922ea620385b5bc381fc83f784	SAMEA2151792.contigs.fa.gz
SAMEA2152186	3dc80b31280731ff49873c042c47c7ad	SAMEA2152186.contigs.fa.gz
SAMEA2158806	a8b96c10d052cff438ab57f2bf252649	SAMEA2158806.contigs.fa.gz
SAMEA2228994	33e07b667d383cfecfffb70c35af4d52	SAMEA2228994.contigs.fa.gz
SAMEA2228997	fc6318054a7b93ec02f9f8efaf9a10d0	SAMEA2228997.contigs.fa.gz
SAMEA2229024	c95b99df96777a0494ee2bfba3cc2ab3	SAMEA2229024.contigs.fa.gz
SAMEA2229026	6cfeaad4999f4ae12df61ce530b820ec	SAMEA2229026.contigs.fa.gz
SAMEA2229034	f802c49d76b6b37976415370174b7fba	SAMEA2229034.contigs.fa.gz
SAMEA2299206	f779a8c1d0f80320a3f89508f83d1a7a	SAMEA2299206.contigs.fa.gz
SAMEA2299207	77fc8745caf1b2ad2c28629dd3d37b80	SAMEA2299207.contigs.fa.gz
SAMEA2299259	014173c74d3bfd4623aecf8f369b20f3	SAMEA2299259.contigs.fa.gz
SAMEA2553520	b5cc8d5c006a46874f2b2ea355341458	SAMEA2553520.contigs.fa.gz
SAMEA2553537	d3e32efc9375172e9b2c3a35c91bdabf	SAMEA2553537.contigs.fa.gz
SAMEA2553553	fc1e643079d8b368d460539dbfa17571	SAMEA2553553.contigs.fa.gz
SAMEA2553567	d5f213c41565d7303fde14ab61147c50	SAMEA2553567.contigs.fa.gz
SAMEA2553574	fce84340f002fe587fd516c8c9509337	SAMEA2553574.contigs.fa.gz
SAMEA2553599	586078e312dba337721afee32ffbea09	SAMEA2553599.contigs.fa.gz
SAMEA2553605	1fb073e02ed359367c528c44dd669a80	SAMEA2553605.contigs.fa.gz
SAMEA2553641	ae39edc7f884bb8e5c9a68ad179dcc79	SAMEA2553641.contigs.fa.gz
SAMEA2553666	c3c4f3c2cfaa18d229e9b3f437788de9	SAMEA2553666.contigs.fa.gz
SAMEA2570272	1bc9a55eb6772f0df64686b1d0595fc5	SAMEA2570272.contigs.fa.gz
SAMEA2570280	dda570154f7bf27a70e62f88cf4f988e	SAMEA2570280.contigs.fa.gz
SAMEA2570295	485d1c7ff28e4c0d52bdff37bdeea081	SAMEA2570295.contigs.fa.gz
SAMEA2570300	73e5acaa5c3b49b89f0b361ea5e77a69	SAMEA2570300.contigs.fa.gz
SAMEA2628664	3bf85f214a0394bf450d8ab97b4cc0e1	SAMEA2628664.contigs.fa.gz
SAMEA2628665	990b3b30ace4ea8f9a4dbe20fd6d83a6	SAMEA2628665.contigs.fa.gz
SAMEA2628667	35fc9625821211da7ed6bd1f33e55dc5	SAMEA2628667.contigs.fa.gz
SAMEA2628678	a5f452e7f24176609c2f59f581ec712d	SAMEA2628678.contigs.fa.gz
SAMEA2628696	c7fe50f843b33f226900448b48633b3a	SAMEA2628696.contigs.fa.gz
SAMEA2628712	dfe69129891c011154625360ee5407b3	SAMEA2628712.contigs.fa.gz
SAMEA2628720	86f110a61199fef7d343f6a25e4fba7f	SAMEA2628720.contigs.fa.gz
SAMEA2628725	631552782780b62030efcd7ba9f458bb	SAMEA2628725.contigs.fa.gz
SAMEA2628752	ce2ee9c836a789682173de6046fc50da	SAMEA2628752.contigs.fa.gz
SAMEA2628769	a9908f57e2c2cd8f9c145a482821b5b5	SAMEA2628769.contigs.fa.gz
SAMEA2628770	e9a13eecfa72558bdba218e809e55621	SAMEA2628770.contigs.fa.gz
SAMEA2628782	93217d226a320e013a8c53a7e30f619e	SAMEA2628782.contigs.fa.gz
SAMEA2628803	92fc791596faf75da0a10d8d2141061b	SAMEA2628803.contigs.fa.gz
SAMEA2628824	a94ae61e1eac9a7ba2a674a2d0af68b4	SAMEA2628824.contigs.fa.gz
SAMEA2628878	c8b1f0f76a59aa35ddf563eef3e52d4c	SAMEA2628878.contigs.fa.gz
SAMEA2628880	45772ecdadec87fdc79151ad6dc2d7a3	SAMEA2628880.contigs.fa.gz
SAMEA2628882	c55469213b6775cc70a423b489d9babe	SAMEA2628882.contigs.fa.gz
SAMEA2628886	c92b7b168d81a844c02bea9bbb50f8bf	SAMEA2628886.contigs.fa.gz
SAMEA2628894	46563e018b08e2fad0e82c29f901122f	SAMEA2628894.contigs.fa.gz
SAMEA2628911	9a0420dc7212f18bf49c5a4b30c05eaf	SAMEA2628911.contigs.fa.gz
SAMEA2628940	05488018dd573ba962b55302d511c7b5	SAMEA2628940.contigs.fa.gz
SAMEA2628942	f12526d68e03c70720d121f55ba294a7	SAMEA2628942.contigs.fa.gz
SAMEA2628944	b32d1f6fc8ce1c8f0871c67005598970	SAMEA2628944.contigs.fa.gz
SAMEA2628953	a9ae74ce445116f39c034e4ddf12938e	SAMEA2628953.contigs.fa.gz
SAMEA2628968	f85d6c5c83eeef83f7116161ae983a86	SAMEA2628968.contigs.fa.gz
SAMEA2628970	b5afc492d14e31b7b47bbf5a85107e33	SAMEA2628970.contigs.fa.gz
SAMEA2628973	2bef8d6394c4992ea49599219ae04816	SAMEA2628973.contigs.fa.gz
SAMEA2628985	b0b80461560a75818cae9c27908837d1	SAMEA2628985.contigs.fa.gz
SAMEA2628986	2dd85837a888f9987448b66c8fe74c63	SAMEA2628986.contigs.fa.gz
SAMEA2628989	7c37d46982076c21e3dc9aaf4575c680	SAMEA2628989.contigs.fa.gz
SAMEA2629000	53bef8752ebb865df953446f51c0db16	SAMEA2629000.contigs.fa.gz
SAMEA2629015	867dd4776d92d6913644c23101d16c42	SAMEA2629015.contigs.fa.gz
SAMEA2629019	98064d5442c6ce2ceb36f13eccbc39f5	SAMEA2629019.contigs.fa.gz
SAMEA2629020	5e650aa43fd7b73e72d396832e68c5cb	SAMEA2629020.contigs.fa.gz
SAMEA2629024	68c0694e99814abae9906e0a089551b9	SAMEA2629024.contigs.fa.gz
SAMEA2629028	fdef7779e8b3138e496e7a8e1fbea5ae	SAMEA2629028.contigs.fa.gz
SAMEA2629037	2c7cdd71ca194a646757e551b679edb8	SAMEA2629037.contigs.fa.gz
SAMEA2629074	60d7d84d1840d285a81c9c8c0a7ab45f	SAMEA2629074.contigs.fa.gz
SAMEA2629083	7540fa1bd61811ee97b2494d7b4f821c	SAMEA2629083.contigs.fa.gz
SAMEA2629084	9590326b459c8fd499866e751c9f85c3	SAMEA2629084.contigs.fa.gz
SAMEA2629105	85d0c5b9beb9e2a3beb02b65be406709	SAMEA2629105.contigs.fa.gz
SAMEA2629106	e4a8b33f2c9769764ccf1021ac994410	SAMEA2629106.contigs.fa.gz
SAMEA2629114	0fdae458331e17526e310348cd41381e	SAMEA2629114.contigs.fa.gz
SAMEA2629137	1f98e133032bb23251ea556d2da6c054	SAMEA2629137.contigs.fa.gz
SAMEA2629141	8660cf6c3604634209a0bf5a7f831879	SAMEA2629141.contigs.fa.gz
SAMEA2629143	88cfe8bd862f7780643a64b632101d24	SAMEA2629143.contigs.fa.gz
SAMEA2629146	be02547753866523dcf1993965079ad4	SAMEA2629146.contigs.fa.gz
SAMEA2629150	ca4bdaa2b018f476ac99296e84f9f490	SAMEA2629150.contigs.fa.gz
SAMEA2629226	31b2a48dd10efeb900066f9b2e784f9e	SAMEA2629226.contigs.fa.gz
SAMEA2629234	9b04bff208438bb2b6d864a21ddc6c38	SAMEA2629234.contigs.fa.gz
SAMEA2629235	cbd90559ef699ea310801fe37912015a	SAMEA2629235.contigs.fa.gz
SAMEA2629237	7e7b8a1a062b99b81468096d5c7b3952	SAMEA2629237.contigs.fa.gz
SAMEA2629238	d139202a0107da492e3f15ec242989de	SAMEA2629238.contigs.fa.gz
SAMEA2629239	b4afcc00d122596595c2c156f6ebbd28	SAMEA2629239.contigs.fa.gz
SAMEA2629242	4cab35cf772445224e9c98f4bc7f692a	SAMEA2629242.contigs.fa.gz
SAMEA2820742	397e02436f099371dbe35ff4e8875002	SAMEA2820742.contigs.fa.gz
SAMEA2820748	46bfaa5067340710a9fa1328ffe7259b	SAMEA2820748.contigs.fa.gz
SAMEA2820765	390e22dbcac7b844cbd1f43d1927a296	SAMEA2820765.contigs.fa.gz
SAMEA2820766	f2fee2adb2df0e741d20a36f6f6c0463	SAMEA2820766.contigs.fa.gz
SAMEA2820772	f21768e0e32e3de679cdce80ef7a4537	SAMEA2820772.contigs.fa.gz
SAMEA2820774	1ac43c37ca1d43a46c5586e5af464ed5	SAMEA2820774.contigs.fa.gz
SAMEA2820775	8f52e3b372c21492933cea382f9eb935	SAMEA2820775.contigs.fa.gz
SAMEA2820777	a763ba019fda9b34de2c20cba5dd3a3d	SAMEA2820777.contigs.fa.gz
SAMEA2820780	7858eba106785c93843f46087f2bdabd	SAMEA2820780.contigs.fa.gz
SAMEA2820786	fa2e89bfa6a9c868d1280b4c129900da	SAMEA2820786.contigs.fa.gz
SAMEA2820787	5d6e97f87d1f990b4776cc6e888a3b19	SAMEA2820787.contigs.fa.gz
SAMEA2820792	f8ef8f4a88644d6055141b6e9d2e7521	SAMEA2820792.contigs.fa.gz
SAMEA2820794	39128b922cf0431ed9a18ae4ecbe59c0	SAMEA2820794.contigs.fa.gz
SAMEA2820798	22b79fbd70a054ca33dbd365ed5bae13	SAMEA2820798.contigs.fa.gz
SAMEA2820801	0b3100b75aabdd9cda5f6264ec6843d6	SAMEA2820801.contigs.fa.gz
SAMEA2820802	8bf84b554be6bbcbb442805c967ebccf	SAMEA2820802.contigs.fa.gz
SAMEA2820803	610502ab5aacab4b9f145cbdbc9d2d6f	SAMEA2820803.contigs.fa.gz
SAMEA2820811	10752fbd359a4fb2090d64fcd8c39d16	SAMEA2820811.contigs.fa.gz
SAMEA2820812	843c795f6281603c680d2bfe2bb397ed	SAMEA2820812.contigs.fa.gz
SAMEA2820813	724f3025f3c0d2ba95c03bec504d0d78	SAMEA2820813.contigs.fa.gz
SAMEA2820821	a1bae631e8038bf41a3b1ccfe787d52e	SAMEA2820821.contigs.fa.gz
SAMEA2820825	c3f29cd4e9cbfde4c548fcfaa7587252	SAMEA2820825.contigs.fa.gz
SAMEA2820831	c45b1334ec4d10446daed35165977aed	SAMEA2820831.contigs.fa.gz
SAMEA2820834	fec5c3358675857010d59fec4d12ce1b	SAMEA2820834.contigs.fa.gz
SAMEA2820848	14e335ba6e9b9d19a816929d62e3676f	SAMEA2820848.contigs.fa.gz
SAMEA2820851	937430f88b89a9e347db332bdd1581e8	SAMEA2820851.contigs.fa.gz
SAMEA2820853	4c7a7339cca329648a2a8ce130dcbf71	SAMEA2820853.contigs.fa.gz
SAMEA2820861	98a30877f9dd19191dab872429e14522	SAMEA2820861.contigs.fa.gz
SAMEA2820864	dd88aab4bd19d96e6f777cf8aafcf882	SAMEA2820864.contigs.fa.gz
SAMEA2820866	3c2f1302c17348585fe56c08330ea427	SAMEA2820866.contigs.fa.gz
SAMEA2820873	87f6fb4ecb9b115df7b72eb85743efc7	SAMEA2820873.contigs.fa.gz
SAMEA2820888	bff92dc47355f330636c1609aa8c5e55	SAMEA2820888.contigs.fa.gz
SAMEA2820896	8600d6f3157f5c7be81e3ffc52aeccc3	SAMEA2820896.contigs.fa.gz
SAMEA2820914	3e1292713ad86de7ef5bb8242c70224e	SAMEA2820914.contigs.fa.gz
SAMEA29680168	ee8714c4b8681c7219f76a8e5a64f30e	SAMEA29680168.contigs.fa.gz
SAMEA29681668	23df28cd702b7d56cf0258cd0997b65a	SAMEA29681668.contigs.fa.gz
SAMEA29691418	24db23bf80d5e53c6ec50e805b49ce45	SAMEA29691418.contigs.fa.gz
SAMEA29692168	ec41ca431142dc10d5aebb08d8846912	SAMEA29692168.contigs.fa.gz
SAMEA29695918	c14450287372bc72cba846f1b703332a	SAMEA29695918.contigs.fa.gz
SAMEA29698918	3e5f732ca2aebba7867bcb1a2edbcb58	SAMEA29698918.contigs.fa.gz
SAMEA29707168	06c31ebcacefa625393c24919f55c535	SAMEA29707168.contigs.fa.gz
SAMEA29715418	ba12fe2085aef8d542485e7264a2cb31	SAMEA29715418.contigs.fa.gz
SAMEA29720668	5c715a3e21437603dca577d233bb1f48	SAMEA29720668.contigs.fa.gz
SAMEA29737168	0ecdbc0c2aeb88e0d6891d4654ae91e6	SAMEA29737168.contigs.fa.gz
SAMEA29739418	ae9132e1c28a193d7416b0e119680b36	SAMEA29739418.contigs.fa.gz
SAMEA29741668	a1c5d4096c95f4e549e21ea0ddee003b	SAMEA29741668.contigs.fa.gz
SAMEA29743918	aa41fbea6ec9f98b0424ff8c70d1e86e	SAMEA29743918.contigs.fa.gz
SAMEA29746168	c358f413f753dea0d72dadad32b8f1e3	SAMEA29746168.contigs.fa.gz
SAMEA29746918	4196e527e36f3fb4165497e41d3668b3	SAMEA29746918.contigs.fa.gz
SAMEA29749168	ec1d9a9c1c8e08e743333e7165aaf3db	SAMEA29749168.contigs.fa.gz
SAMEA29752918	d8cdaaf22a351c3ba1f6097c9f0943ea	SAMEA29752918.contigs.fa.gz
SAMEA29754418	8110ac092e1f1bfdff21740f8c740252	SAMEA29754418.contigs.fa.gz
SAMEA29755168	69b8de771e5e0540eac59a5e6e93a8c3	SAMEA29755168.contigs.fa.gz
SAMEA29764168	589821ad6b1bb5a1faf5a3c96d8e0280	SAMEA29764168.contigs.fa.gz
SAMEA29767918	74d43ef9705073ea93ee4241584d3ae1	SAMEA29767918.contigs.fa.gz
SAMEA29783668	7981b77ae7761e9d828d85173869f3ce	SAMEA29783668.contigs.fa.gz
SAMEA29785168	f438c974e2c7fad7401fab5da24af24a	SAMEA29785168.contigs.fa.gz
SAMEA29787418	79c3a2221aa6c37025868499c73c5f6a	SAMEA29787418.contigs.fa.gz
SAMEA29790418	362a58e8f9543e2050b727e9174355c6	SAMEA29790418.contigs.fa.gz
SAMEA29794918	b37d2d322e5c6a0377bd3754e236de26	SAMEA29794918.contigs.fa.gz
SAMEA29801668	768a7e5342e18e41723485ee78b14614	SAMEA29801668.contigs.fa.gz
SAMEA29803168	f21ad1d4486ceffc281308451e681f54	SAMEA29803168.contigs.fa.gz
SAMEA29803918	257ac4f26cc6e5b7baa2cd1a107805a8	SAMEA29803918.contigs.fa.gz
SAMEA29806168	a1b783116b86db306ba22d7f4ac1647a	SAMEA29806168.contigs.fa.gz
SAMEA29818918	fe1cf587ec2085fc398841afab36c291	SAMEA29818918.contigs.fa.gz
SAMEA29827168	14473c6b89e722463bdb42483745e4fb	SAMEA29827168.contigs.fa.gz
SAMEA29828668	3adbb204fc5df8dcf3edb8cbf50f32a5	SAMEA29828668.contigs.fa.gz
SAMEA29829418	a5987b58e8c963e05ffcca5c5bd2277b	SAMEA29829418.contigs.fa.gz
SAMEA29833168	a5d62133fbf3ecaeb8b574e27062044a	SAMEA29833168.contigs.fa.gz
SAMEA29848168	08a93c6b3278f8f8b45b81a3c71f9271	SAMEA29848168.contigs.fa.gz
SAMEA29851918	cd5d092a457e7797e3a93c8410a07296	SAMEA29851918.contigs.fa.gz
SAMEA29857168	d1ea9b82cf7ae163874a9cf74a72d003	SAMEA29857168.contigs.fa.gz
SAMEA29860168	8b3e0d84f07ed1408e36c0db7a97a809	SAMEA29860168.contigs.fa.gz
SAMEA29872918	b9123f15089c8bdc4c041b48965ffa1d	SAMEA29872918.contigs.fa.gz
SAMEA29874418	e248c2ce40365ce007d1a5503686d265	SAMEA29874418.contigs.fa.gz
SAMEA29879668	0835c89182f5eaafaa0262a2e2b63c03	SAMEA29879668.contigs.fa.gz
SAMEA29882668	242abdf9998ed79ebb424ad373692be0	SAMEA29882668.contigs.fa.gz
SAMEA29888668	985db4b540004914efd7c6ff1cfb8310	SAMEA29888668.contigs.fa.gz
SAMEA29895418	0367b1558e271591c1efe5e0cccc2252	SAMEA29895418.contigs.fa.gz
SAMEA29896168	ab7f78aff72553c7efecaa40dfa602a8	SAMEA29896168.contigs.fa.gz
SAMEA29897668	fc9fcb238e8e479d68ee203b9d7d3bf6	SAMEA29897668.contigs.fa.gz
SAMEA29898418	26d2b84b762244306ab89ffe04c7a605	SAMEA29898418.contigs.fa.gz
SAMEA29906668	7aad1cb1a6602006887b8a89e6bf107a	SAMEA29906668.contigs.fa.gz
SAMEA29907418	5be0746a630f2e1d4fecb55ccbb7424e	SAMEA29907418.contigs.fa.gz
SAMEA29909668	f86dee51948f40b364431f99a5914fb6	SAMEA29909668.contigs.fa.gz
SAMEA29916418	f798784f93d2a6c19209854cf1f6dcd5	SAMEA29916418.contigs.fa.gz
SAMEA29917168	63b72bd60b10fd9893abef188fdfbfa9	SAMEA29917168.contigs.fa.gz
SAMEA29917918	5b96c02e3ebf4f090127f509db057e91	SAMEA29917918.contigs.fa.gz
SAMEA29923168	92411d541e514591eb6ce85d3001d766	SAMEA29923168.contigs.fa.gz
SAMEA29925418	74e38a82d658b53d282305811fe8f857	SAMEA29925418.contigs.fa.gz
SAMEA29927668	6a7952ecd4aae5392dfd646c43d493ef	SAMEA29927668.contigs.fa.gz
SAMEA3106399	7adfbb10022dc092c2a168473d8c76e5	SAMEA3106399.contigs.fa.gz
SAMEA3109169	aa1efb06ac4c92e8cf212f0e4da8a749	SAMEA3109169.contigs.fa.gz
SAMEA3165458	e267b54f675881ab5877ea6b57bce875	SAMEA3165458.contigs.fa.gz
SAMEA3319024	f87ceb46aa04c051b1d0325ca776c16e	SAMEA3319024.contigs.fa.gz
SAMEA3319038	5dcfb465a42a8456c0a8163098052b5a	SAMEA3319038.contigs.fa.gz
